1670036400000,1287.13000000,1287.13000000,1285.43000000,1285.70000000,656.94790000,1670037299999,845031.01561100,1093,236.59420000,304354.26141500,0
1670037300000,1285.70000000,1286.10000000,1282.79000000,1285.70000000,1663.43360000,1670038199999,2136166.80716600,2455,899.21750000,1154694.45911300,0
1670038200000,1285.61000000,1286.56000000,1284.63000000,1284.80000000,548.89310000,1670039099999,705590.99545100,1217,204.52280000,262891.68896000,0
1670039100000,1284.80000000,1286.50000000,1283.66000000,1285.99000000,1160.29020000,1670039999999,1491536.91613600,1519,770.88860000,991294.56808300,0
1670040000000,1285.98000000,1286.67000000,1284.92000000,1286.46000000,1315.83290000,1670040899999,1691951.45096000,2254,612.24040000,787269.96842700,0
1670040900000,1286.45000000,1290.11000000,1286.33000000,1288.68000000,2777.25860000,1670041799999,3577518.07948500,3364,1959.95370000,2524678.96395900,0
1670041800000,1288.68000000,1289.00000000,1287.36000000,1288.45000000,1223.48760000,1670042699999,1576263.43170700,1683,416.82230000,537016.12351400,0
1670042700000,1288.45000000,1290.21000000,1286.82000000,1286.86000000,2415.02020000,1670043599999,3110859.42861100,1955,1619.18320000,2085922.44739600,0
1670043600000,1286.86000000,1288.87000000,1286.77000000,1288.85000000,2015.41530000,1670044499999,2595789.07396400,2101,1098.55460000,1414906.59802700,0
1670044500000,1288.86000000,1290.28000000,1288.31000000,1289.16000000,1679.27630000,1670045399999,2164757.28448600,2145,773.16910000,996646.61720500,0
1670045400000,1289.17000000,1290.56000000,1287.90000000,1290.09000000,1338.61650000,1670046299999,1726039.25850300,1731,514.65920000,663620.22579300,0
1670046300000,1290.09000000,1290.13000000,1288.15000000,1288.61000000,594.12290000,1670047199999,765815.46453000,1141,225.76060000,290993.57102000,0
